match_id,match_type,date,venue,team1,team2,toss_winner,toss_decision,winner,team1_xi,team2_xi
1394769,t20i,2023-09-04,"UKM-YSD Cricket Oval, Bangi",Myanmar,China,China,field,China,"KM Myat,LL Htun,ZT Kyaw,Zon Lin,TT Soe,ZL Win,MPP San,Thae Thae Po,TT Aung,SY Win,AE Moe","Chen Yue,Rongyu Zhao,Yuanyuan Cai,C Zhou,Zi Mei,Han Lili,M Zhu,Xiuli Jin,Zheng Lili,Mengting Liu,Xu Qian"
1394768,t20i,2023-09-04,"Selangor Turf Club, Kuala Lumpur",Bhutan,Malaysia,Malaysia,field,Malaysia,"N Choden,Y Choden,D Wangmo,S Choden,T Zangmo,A Gurung,K Dema,Sonam,Chado Om,Anjuli Ghalley,Tshering Choden","Ainna Hamizah Hashim,WA Duraisingam,Mahirah Izzati Ismail,Mas Elysa,Wan Julia,J Intan,Aina Najwa,Aisya Eleesa,Nur Arianna Natsya,Wan Nor Zulaika,Nur Dania Syuhada"
1395008,t20i,2023-09-04,"Woodley Cricket Field, Los Angeles",Canada,Brazil,Canada,bat,Canada,"D McGahey,D Saxena,Amarpal Kaur,A Perera,Kainat Qazi,Habeeba Bader,K Kapadia,M Hundal,R Misra,Saniyah Zia,V Vithanage","LV Boas,L Agatha,RMAM Avery,L Cardoso,MR Machado,RD de Sousa,M Artur,CS Nascimento,NC Monteiro,MB dos Santos,M Ribeiro"
1394802,t20i,2023-09-04,Vanuatu Cricket Ground (Oval 2),Fiji,Japan,Fiji,bat,Japan,"I Waqavakatoga,M Ratuki,R Muriyalo,LE Lomani,AISD Kainoco,MSC Erasito,M Biu,KV Vakuruivalu,S Sigaiwasa,AK Gonerara,S Vuni","A Kano,Erika Oda,H Iwasaki,A Chandel,M Yanagida,S Kato,A Fujikawa,K Ota,Nonoha Yasumoto,E Kusuda-Nairn,E Toguchi-Quinn"
1394925,t20i,2023-09-05,"Botswana Cricket Association Oval 1, Gaborone",Cameroon,Mozambique,Mozambique,field,Cameroon,"MLN Sissako,MSN Ekani,ME Bessala,CD Mboe,BMA Mbida,O Ranedoumoun,B Waluma,CI Manidom,TMA Leslie,EGS Kana,SA Akenji","P Cuinica,II Mabunda,IE Mulhovo,C Magaia,FA Zavala,O Matsolo,I Chuma,RF Duvane,AA Moiane,A Salomao,RO Mazumba"
1394805,t20i,2023-09-05,Vanuatu Cricket Ground (Oval 2),Samoa,Indonesia,Indonesia,field,Indonesia,"VM Andrew,AF Aoina,J Sanele,T Lafai,Leitu Leong,RP Johnston,F Sisifo,TH Semau,A Iopu,V Tafea,TM Faimalo","A Andriani,M Corazon,NW Sariani,NPAN Sakarini,KS Kasse,NMP Suwandewi,NLKWR Dewi,K Winda Prastini,L Qiao,Mia Arda,SAN Maypriani"
1336051,t20i,2023-09-05,"Trent Bridge, Nottingham",England,New Zealand,England,bat,New Zealand,"JM Bairstow,WG Jacks,DJ Malan,HC Brook,LS Livingstone,MM Ali,SM Curran,Rehan Ahmed,BA Carse,AU Rashid,L Wood","FH Allen,TL Seifert,DJ Mitchell,GD Phillips,MS Chapman,R Ravindra,MJ Santner,KA Jamieson,IS Sodhi,TG Southee,MJ Henry"
1394926,t20i,2023-09-05,"Botswana Cricket Association Oval 2, Gaborone",Sierra Leone,Eswatini,Sierra Leone,bat,Sierra Leone,"E Kamara,C Bull,M Turay,R Turay,AM Kamara,F Parkinson,J Kowa,F Pessima,H Sawaneh,I Quee,A Fillie","M Dlamini,W Ginindza,Ntombizodwa Mkhatshwa,N Mabila,D Dlamini,Ntombizonke MKhatshwa,S Mabuza,N Simelane,T Malinga,T Dlamini,L Mamba"
1394927,t20i,2023-09-05,"Botswana Cricket Association Oval 1, Gaborone",Botswana,Malawi,Malawi,field,Botswana,"S Mosweu,A Mokgotlhe,L Mophakedi,F Samanyika,B Madimabe,G Matome,P Mapotsane,O Kgeresi,B Freeman,T Shadrack,W Moutswi","S Chinawa,KM Chingaipe,T Luka,F Malefula,LL Dimba,S Kananji,M Kudimba,T Mpandakwaya,V Phiri,N Gumaliyele,L Malino"
1394928,t20i,2023-09-05,"Botswana Cricket Association Oval 2, Gaborone",Kenya,Lesotho,Kenya,bat,Kenya,"Q Abel,D Njoroge,M Mwangi,E Wachira,L Idambo,V Ooko,MI Khagoitsa,C Muthoni,M Ahono,KV Mehta,J Ogolla","T Kobeli,KM Molapo,TJ Mahe,MM Mabathoana,P Pheko,MA Tsemane,K Damane,KC Phohlo,MA Nyabela,R Limema,NM Mokhachane"
1395009,t20i,2023-09-05,"Woodley Cricket Field, Los Angeles",United States of America,Brazil,Brazil,field,United States of America,"D Dhingra,JM Willathgamuwa,A Kolan,S Sriharsha,RP Singh,IM Vaghela,G Kodali,CR Pagydyala,U Iftikhar,SR Thadani,AI Chudasama","LV Boas,L Agatha,RMAM Avery,L Cardoso,MR Machado,RD de Sousa,CS Nascimento,M Artur,NC Monteiro,MLG Silva,M Ribeiro"
1395010,t20i,2023-09-05,"Woodley Cricket Field, Los Angeles",Canada,Argentina,Argentina,field,Canada,"D McGahey,D Saxena,Amarpal Kaur,A Perera,R Misra,Kainat Qazi,Habeeba Bader,N Gallagher,K Kapadia,Rabbjyot Rajput,M Hundal","V Vasquez,A Galan,A Stocks,M Martinez,M Castineiras,L Taylor,A Prince,M Lollo,JC Cullen,C Sosa,N Patron Fuentes"
1336082,t20i,2023-09-06,"County Ground, Derby",England,Sri Lanka,Sri Lanka,field,Sri Lanka,"DN Wyatt,ME Bouchier,A Capsey,HC Knight,AE Jones,FG Kemp,DR Gibson,CE Dean,S Glenn,KL Cross,M Gaur","AC Jayangani,MAA Sanjeewani,H Madavi,RMVD Gunaratne,GWHM Perera,NND de Silva,WK Dilhari,I Ranaweera,BMSM Kumari,KDU Prabodhani,SIP Fernando"
1394775,t20i,2023-09-06,"UKM-YSD Cricket Oval, Bangi",Thailand,Hong Kong,Hong Kong,field,Thailand,"S Khiaoto,N Koncharoenkai,N Chantam,C Sutthiruang,P Maya,N Boochatham,N Chaiwai,T Putthawong,S Tippoch,O Kamchomphu,S Chaturongrattana","NT Miles,M Hill,YS To,KY Chan,MBA Lamplough,Y Daswani,Shanzeen Shahzad,M Bibi,Chan Ka Man,Iqra Sahar,M Wai Siu"
1394774,t20i,2023-09-06,"Bayuemas Oval, Kuala Lumpur",Kuwait,Myanmar,Myanmar,field,Kuwait,"Priyada Murali,Amna Tariq,Zeefa Jilani,Maryam Omar,Khadija Khalil,B Shanti,SL Gomez,Mariamma Hyder,Maria Jasvi,RM D'Souza,S Lita D'Sa","KM Myat,LL Htun,TT Soe,MPP San,Zon Lin,ZT Kyaw,ZL Win,Thae Thae Po,San Nyo Htwe,Pan Ei Phyu,SY Win"
1395026,t20i,2023-09-06,"Desert Springs Cricket Ground, Almeria",France,Netherlands,Netherlands,field,Netherlands,"IY Mckeon,L Wykes-Templeman,PC McGeown,ME Violleau,AL Seddon,TE Britton,Emma Patel,A Bester,DL Graham,Ganesh Pooja,PKM Mahawattage","IJR Zwilling,HDJ Siegers,B de Leede,R Rijke,HWA Landheer,EN Lynch,C de Lange,I van der Woning,P Molkenboer,MM Dekeling,CH van Koolwijk"
1394929,t20i,2023-09-06,"Botswana Cricket Association Oval 1, Gaborone",Botswana,Sierra Leone,Botswana,bat,Botswana,"S Mosweu,A Mokgotlhe,L Mophakedi,F Samanyika,O Kgeresi,G Matome,T Shadrack,B Mpedi,W Moutswi,B Madimabe,M Phiase","E Kamara,F Conteh,C Bull,M Turay,AM Kamara,J Kowa,Z Kamara,F Parkinson,F Pessima,R Turay,A Fillie"
1394930,t20i,2023-09-06,"Botswana Cricket Association Oval 1, Gaborone",Kenya,Cameroon,Kenya,bat,Kenya,"Q Abel,D Njoroge,M Mwangi,V Ooko,E Wachira,MI Khagoitsa,L Idambo,F Odhiambo,C Muthoni,J Abwom,KV Mehta","MLN Sissako,MSN Ekani,CD Mboe,B Waluma,CI Manidom,BMA Mbida,ME Bessala,TMA Leslie,O Ranedoumoun,EGS Kana,SA Akenji"
1394806,t20i,2023-09-07,Vanuatu Cricket Ground,Japan,Indonesia,Indonesia,field,Indonesia,"A Kano,Erika Oda,H Iwasaki,A Chandel,M Yanagida,S Kato,K Ota,H Goto,E Toguchi-Quinn,Nonoha Yasumoto,Seika Sumi","NPAN Sakarini,NLKWR Dewi,M Corazon,NW Sariani,A Andriani,KS Kasse,RD Pangestuti,NMP Suwandewi,L Qiao,Mia Arda,SAN Maypriani"
1394807,t20i,2023-09-07,Vanuatu Cricket Ground (Oval 2),Fiji,Papua New Guinea,Fiji,bat,Papua New Guinea,"I Waqavakatoga,M Ratuki,LE Lomani,S Sigaiwasa,R Muriyalo,MSC Erasito,AISD Kainoco,M Biu,KV Vakuruivalu,AK Gonerara,M Rodan","N Vare,B Tau,T Ruma,K Arua,S Jimmy,P Siaka,K Frank,HJ Thomas,GP Tom,V Araa,I Toua"
1394797,t20i,2023-09-07,Vanuatu Cricket Ground (Oval 2),Vanuatu,Indonesia,Indonesia,field,Vanuatu,"R Andrew,V Langiatu,N Navaika,S Solman,A Chilia,L Chilia,M Carlot,V Mansale,R Ova,V Vira,M Tarimiala","NPAN Sakarini,NLKWR Dewi,M Corazon,KS Kasse,Mia Arda,RD Pangestuti,NMP Suwandewi,NK Ariani,SAN Maypriani,NW Sariani,L Qiao"
1395012,t20i,2023-09-07,"Woodley Cricket Field, Los Angeles",Brazil,Argentina,Argentina,field,Brazil,"LV Boas,L Agatha,RMAM Avery,L Cardoso,RD de Sousa,CS Nascimento,MR Machado,NC Monteiro,MLG Silva,EC Muller,AC Sabino","L Taylor,A Galan,V Vasquez,M Martinez,A Stocks,M Castineiras,M Lollo,A Prince,JC Cullen,C Sosa,N Patron Fuentes"
1395028,t20i,2023-09-07,"Desert Springs Cricket Ground, Almeria",Netherlands,Scotland,Scotland,field,Netherlands,"IJR Zwilling,SL Kalis,B de Leede,R Rijke,HDJ Siegers,P Molkenboer,EN Lynch,CH van Koolwijk,C de Lange,HWA Landheer,MM Dekeling","A Lister,KE Bryce,DEM Carter,SJ Bryce,PA Chatterji,L Jack,M Faisal,C Abel,M McColl,AH Maqsood,HRA Rainey"
1395029,t20i,2023-09-07,"Desert Springs Cricket Ground, Almeria",Italy,France,Italy,bat,Italy,"M Rathnayake,C Mahamalage,Regina Khan,D Nanayakkara,AS Withanage,EL Bartram,K Peddrick,S Toffoletto,N Asuramanage,S Malwatta,S Kanankege","IY Mckeon,Ganesh Pooja,PC McGeown,ME Violleau,AL Seddon,L Wykes-Templeman,Emma Patel,TE Britton,A Bester,DL Graham,PKM Mahawattage"
1395011,t20i,2023-09-07,"Woodley Cricket Field, Los Angeles",United States of America,Canada,Canada,field,United States of America,"D Dhingra,GC Bhogle,A Kolan,S Sriharsha,RP Singh,IM Vaghela,G Kodali,U Iftikhar,SR Thadani,AI Chudasama,CR Pagydyala","D McGahey,D Saxena,Amarpal Kaur,A Perera,V Vithanage,R Misra,Kainat Qazi,Saniyah Zia,K Kapadia,S Zafar,M Hundal"
1394777,t20i,2023-09-08,"UKM-YSD Cricket Oval, Bangi",Thailand,Nepal,Nepal,field,Thailand,"S Khiaoto,N Koncharoenkai,N Chantam,C Sutthiruang,N Boochatham,N Chaiwai,T Putthawong,S Tippoch,P Maya,O Kamchomphu,S Chaturongrattana","K Shrestha,SR Magar,I Barma,RC Belbashi,K Joshi,Apsari Begam,B Rawal,K Kunwar,Puja Mahato,A Karmacharya,K Dangol"
1394776,t20i,2023-09-08,"Bayuemas Oval, Kuala Lumpur",United Arab Emirates,Hong Kong,United Arab Emirates,bat,United Arab Emirates,"ER Oza,Theertha Satish,KKN Egodage,Chaya Mughal,Khushi Sharma,S Dharnidharka,S Kotte,Vaishnave Mahesh,S Gokhale,Rinitha Rajith,AS Patil","NT Miles,M Hill,KY Chan,SYD Chan,Shanzeen Shahzad,M Bibi,Ruchitha Venkatesh,Hiu Ying Cheung,Iqra Sahar,Chan Ka Man,M Wai Siu"
1395031,t20i,2023-09-08,"Desert Springs Cricket Ground, Almeria",France,Scotland,France,bat,Scotland,"IY Mckeon,Ganesh Pooja,ME Violleau,L Wykes-Templeman,PC McGeown,A Bester,AL Seddon,TE Britton,Emma Patel,PKM Mahawattage,DL Graham","KE Bryce,M Faisal,PA Chatterji,SJ Bryce,L Jack,AH Maqsood,A Lister,M McColl,C Abel,DEM Carter,NM Sheikh"
1395030,t20i,2023-09-08,"Desert Springs Cricket Ground, Almeria",Italy,Netherlands,Netherlands,field,Netherlands,"AS Withanage,M Rathnayake,C Mahamalage,Regina Khan,D Nanayakkara,EL Bartram,K Peddrick,S Malwatta,S Kanankege,S Toffoletto,N Asuramanage","IJR Zwilling,SL Kalis,B de Leede,HDJ Siegers,R Rijke,HWA Landheer,EN Lynch,C de Lange,P Molkenboer,MM Dekeling,CH van Koolwijk"
1394809,t20i,2023-09-08,Vanuatu Cricket Ground,Samoa,Vanuatu,Vanuatu,field,Vanuatu,"VM Andrew,A Iopu,J Sanele,T Lafai,RP Johnston,F Sisifo,Leitu Leong,A Sootaga,TH Semau,V Tafea,AM Kupito","R Andrew,V Langiatu,N Navaika,S Solman,M Carlot,A Chilia,R Ova,M Tarimiala,L Chilia,V Vira,V Mansale"
1394810,t20i,2023-09-08,Vanuatu Cricket Ground (Oval 2),Fiji,Cook Islands,Cook Islands,field,Cook Islands,"I Waqavakatoga,M Ratuki,LE Lomani,R Muriyalo,S Vuni,S Sigaiwasa,MSC Erasito,AISD Kainoco,KV Vakuruivalu,M Biu,AK Gonerara","ZP Ikiua,D Kataina,J George,P Kaveao,P Maruariki,M Kaukura,S Samuels,S Vaia,T Maika,T Touna,K Mataora"
1395014,t20i,2023-09-08,"Woodley Cricket Field, Los Angeles",United States of America,Argentina,Argentina,field,United States of America,"D Dhingra,GC Bhogle,A Kolan,S Sriharsha,RP Singh,IM Vaghela,G Kodali,JL Aras,SR Thadani,AI Chudasama,OT Wallerson","L Taylor,V Vasquez,A Galan,M Castineiras,M Martinez,A Stocks,M Lollo,JC Cullen,C Sosa,CA Greloni,A Emch"
1395013,t20i,2023-09-08,"Woodley Cricket Field, Los Angeles",Canada,Brazil,Brazil,field,Canada,"D McGahey,R Misra,Amarpal Kaur,D Saxena,A Perera,Kainat Qazi,Saniyah Zia,V Vithanage,S Zafar,K Kapadia,M Hundal","LV Boas,L Agatha,RMAM Avery,L Cardoso,RD de Sousa,MR Machado,CS Nascimento,EC Muller,NC Monteiro,MLG Silva,M Ribeiro"
1394931,t20i,2023-09-08,"Botswana Cricket Association Oval 1, Gaborone",Cameroon,Sierra Leone,Cameroon,bat,Sierra Leone,"MLN Sissako,MSN Ekani,BMA Mbida,O Ranedoumoun,CI Manidom,ME Bessala,TMA Leslie,B Waluma,EGS Kana,MFD Douma,SA Akenji","E Kamara,C Bull,M Turay,Z Kamara,AM Kamara,J Kowa,I Quee,F Parkinson,F Pessima,A Fillie,H Sawaneh"
1394811,t20i,2023-09-08,Vanuatu Cricket Ground,Papua New Guinea,Indonesia,Indonesia,field,Papua New Guinea,"N Vare,B Tau,T Ruma,S Jimmy,K Arua,P Siaka,HJ Thomas,K Frank,I Toua,V Araa,V Buruka","NPAN Sakarini,NLKWR Dewi,M Corazon,KS Kasse,Mia Arda,K Winda Prastini,RD Pangestuti,NMP Suwandewi,SAN Maypriani,NW Sariani,L Qiao"
1394932,t20i,2023-09-08,"Botswana Cricket Association Oval 1, Gaborone",Botswana,Kenya,Botswana,bat,Kenya,"S Mosweu,A Mokgotlhe,L Mophakedi,F Samanyika,B Madimabe,O Kgeresi,G Matome,T Shadrack,B Mpedi,P Mapotsane,M Phiase","D Njoroge,Q Abel,M Mwangi,V Ooko,E Wachira,MI Khagoitsa,L Idambo,F Odhiambo,C Muthoni,J Abwom,M Ahono"
1394778,t20i,2023-09-09,"Bayuemas Oval, Kuala Lumpur",United Arab Emirates,Thailand,United Arab Emirates,bat,United Arab Emirates,"ER Oza,Theertha Satish,KKN Egodage,Chaya Mughal,Khushi Sharma,Rinitha Rajith,S Gokhale,AS Patil,Vaishnave Mahesh,I Nandakumar,S Kotte","S Khiaoto,N Koncharoenkai,R Kanoh,N Boochatham,C Sutthiruang,N Chantam,P Maya,S Tippoch,O Kamchomphu,T Putthawong,N Chaiwai"
1395015,t20i,2023-09-10,"Woodley Cricket Field, Los Angeles",Canada,Argentina,Canada,bat,Canada,"D McGahey,A Perera,Amarpal Kaur,D Saxena,Habeeba Bader,R Misra,Saniyah Zia,Rabbjyot Rajput,N Gallagher,K Kapadia,M Hundal","L Taylor,V Vasquez,A Galan,M Castineiras,M Martinez,A Stocks,M Lollo,JC Cullen,C Sosa,CA Greloni,T Basile"
1395032,t20i,2023-09-10,"Desert Springs Cricket Ground, Almeria",Scotland,Italy,Scotland,bat,Scotland,"KE Bryce,M Faisal,PA Chatterji,SJ Bryce,L Jack,A Lister,DEM Carter,M McColl,AH Maqsood,NM Sheikh,N Robertson-Jack","AS Withanage,M Rathnayake,C Mahamalage,Regina Khan,EL Bartram,D Nanayakkara,K Peddrick,AS Warnakulasuriya,S Kanankege,S Toffoletto,N Asuramanage"
1395033,t20i,2023-09-10,"Desert Springs Cricket Ground, Almeria",France,Netherlands,Netherlands,field,Netherlands,"IY Mckeon,Ganesh Pooja,ME Violleau,L Wykes-Templeman,PC McGeown,TE Britton,AL Seddon,A Bester,Emma Patel,DL Graham,PKM Mahawattage","IJR Zwilling,HDJ Siegers,B de Leede,R Rijke,C de Lange,P Molkenboer,EN Lynch,CH van Koolwijk,HWA Landheer,I van der Woning,MM Dekeling"
1395016,t20i,2023-09-10,"Woodley Cricket Field, Los Angeles",Brazil,United States of America,Brazil,bat,United States of America,"LV Boas,L Agatha,RMAM Avery,L Cardoso,MR Machado,CS Nascimento,NC Monteiro,MLG Silva,EC Muller,AC Sabino,M Ribeiro","D Dhingra,GC Bhogle,AI Chudasama,A Kolan,G Kodali,IM Vaghela,JM Willathgamuwa,RP Singh,S Sriharsha,SR Thadani,U Iftikhar"
1395035,t20i,2023-09-11,"Desert Springs Cricket Ground, Almeria",Scotland,Netherlands,Netherlands,field,Scotland,"KE Bryce,DEM Carter,PA Chatterji,SJ Bryce,L Jack,A Lister,EL Watson,C Abel,M McColl,AH Maqsood,HRA Rainey","IJR Zwilling,HDJ Siegers,B de Leede,R Rijke,P Molkenboer,EN Lynch,CH van Koolwijk,MM Dekeling,HWA Landheer,C de Lange,I van der Woning"
1395018,t20i,2023-09-11,"Woodley Cricket Field, Los Angeles",United States of America,Canada,Canada,field,United States of America,"D Dhingra,GC Bhogle,A Kolan,RP Singh,G Kodali,S Sriharsha,IM Vaghela,AI Chudasama,JM Willathgamuwa,SR Thadani,U Iftikhar","D McGahey,A Perera,Amarpal Kaur,D Saxena,R Misra,Kainat Qazi,Saniyah Zia,Rabbjyot Rajput,S Zafar,M Hundal,V Vithanage"
1395017,t20i,2023-09-11,"Woodley Cricket Field, Los Angeles",Argentina,Brazil,Brazil,field,Brazil,"L Taylor,V Vasquez,A Galan,M Castineiras,M Martinez,A Stocks,A Prince,M Lollo,JC Cullen,C Sosa,CA Greloni","LV Boas,L Agatha,RMAM Avery,L Cardoso,MR Machado,RD de Sousa,NC Monteiro,M Artur,AC Sabino,M Ribeiro,CS Nascimento"
1395036,t20i,2023-09-12,"Desert Springs Cricket Ground, Almeria",Scotland,France,Scotland,bat,Scotland,"KE Bryce,DEM Carter,SJ Bryce,A Lister,PA Chatterji,EL Watson,AH Maqsood,L Jack,M McColl,HRA Rainey,C Abel","L Wykes-Templeman,TE Britton,ME Violleau,IY Mckeon,Ganesh Pooja,AL Seddon,B Verdon,A Bester,Emma Patel,DL Graham,PKM Mahawattage"
1395037,t20i,2023-09-12,"Desert Springs Cricket Ground, Almeria",Italy,Netherlands,Italy,bat,Netherlands,"AS Withanage,M Rathnayake,C Mahamalage,K Peddrick,EL Bartram,Regina Khan,D Nanayakkara,G Batagoda,S Kanankege,S Toffoletto,N Asuramanage","IJR Zwilling,EN Lynch,HWA Landheer,R Rijke,CH van Koolwijk,HDJ Siegers,MM Dekeling,C de Lange,I van der Woning,M Zwilling,MIW van den Raad"
1392803,t20i,2023-09-15,"West End Park International Cricket Stadium, Doha",Qatar,Bahrain,Bahrain,field,Qatar,"I Liyanage,Saqlain Arshad,Adnan Mirza,Muhammad Tanveer,MM Baig,Muhammad Murad,H Rathod,Uzair Amir,Bukhar Illikkal,Bipin Kumar,Muhammad Jabir","Umer Imtiaz,Imran Ali Butt,Ahmer Bin Nisar,Haider Butt,Yasser Nazir,Imran Anwar,S Veerapathiran,Mohsin Zaki,Rizwan Butt,Abdul Majid Abbasi,Ali Dawood"
1392802,t20i,2023-09-15,"West End Park International Cricket Stadium, Doha",Saudi Arabia,Kuwait,Saudi Arabia,bat,Kuwait,"Abdul Waheed,Faisal Khan,Saad Khan,Manan Ali,Hisham Sheikh,Zain Ul Abidin,Mohsin Shabbir,Sarfraz Butt,Usman Najeeb,Atif-Ur-Rehman,Ishtiaq Ahmad","R Sandaruwan,Adnan Idrees,Meet Bhavsar,Usman Patel,Ahsan ul Haq,Parvindar Kumar,Shiraz Khan,MNM Aslam,Yasin Patel,Shahrukh Quddus,Sayed Monib"
1392805,t20i,2023-09-16,"West End Park International Cricket Stadium, Doha",Bahrain,Kuwait,Kuwait,field,Kuwait,"Umer Imtiaz,Imran Ali Butt,Fiaz Ahmed,Haider Butt,Ahmer Bin Nisar,Imran Anwar,S Veerapathiran,Rizwan Butt,Abdul Majid Abbasi,Ali Dawood,Mohsin Zaki","R Sandaruwan,Adnan Idrees,Meet Bhavsar,Usman Patel,MNM Aslam,Ahsan ul Haq,Yasin Patel,Shiraz Khan,Parvindar Kumar,Shahrukh Quddus,Sayed Monib"
1392809,t20i,2023-09-18,"West End Park International Cricket Stadium, Doha",Saudi Arabia,Bahrain,Saudi Arabia,bat,Bahrain,"Kashif Abbas,Faisal Khan,Abdul Waheed,Saad Khan,Manan Ali,Hisham Sheikh,Zain Ul Abidin,Ahmed Baladraf,Sarfraz Butt,Atif-Ur-Rehman,Ishtiaq Ahmad","Umer Imtiaz,Imran Ali Butt,Imran Anwar,Haider Butt,Fiaz Ahmed,Junaid Aziz,Abdul Majid Abbasi,Rizwan Butt,Ali Dawood,Mohsin Zaki,Yousif Wali"
1392808,t20i,2023-09-18,"West End Park International Cricket Stadium, Doha",Qatar,Kuwait,Kuwait,field,Qatar,"Saqlain Arshad,Adnan Mirza,I Liyanage,Muhammad Tanveer,MM Baig,Bipin Kumar,Bukhar Illikkal,H Rathod,Jassim Khan,Muhammad Murad,Muhammad Jabir","R Sandaruwan,Adnan Idrees,Meet Bhavsar,Usman Patel,Ahsan ul Haq,MNM Aslam,Shiraz Khan,Sayed Monib,Parvindar Kumar,Yasin Patel,Shahrukh Quddus"
1392811,t20i,2023-09-19,"West End Park International Cricket Stadium, Doha",Bahrain,Oman,Oman,field,Bahrain,"Umer Imtiaz,Imran Ali Butt,Imran Anwar,Haider Butt,Junaid Aziz,Rizwan Butt,Ahmer Bin Nisar,S Veerapathiran,Abdul Majid Abbasi,Ali Dawood,Mohsin Zaki","KH Prajapati,Jatinder Singh,Aqib Ilyas,Mohammad Nadeem,Ayan Khan,Mehran Khan,Rafiullah,Naseem Khushi,Shakeel Ahmed,Fayyaz Butt,Bilal Khan"
1398295,t20i,2023-09-19,"Bayuemas Oval, Kuala Lumpur",Malaysia,Hong Kong,Hong Kong,field,Malaysia,"Syed Aziz,Zubaidi Zulkifle,Ahmed Faiz,Muhammad Amir,Virandeep Singh,C Smith,Ainool Hafizs,S Vijay Unni,Khizar Hayat,Syazrul Idrus,Rizwan Haider","Nizakat Khan,Nasrulla Rana,Babar Hayat,S Mathur,Akbar Khan,Hamed Khan,Anas Khan,Ehsan Khan,Hassan Khan Mohammad,A Shukla,Mohammad Ghazanfar"
1392812,t20i,2023-09-20,"West End Park International Cricket Stadium, Doha",United Arab Emirates,Qatar,United Arab Emirates,bat,United Arab Emirates,"A Sharma,Waseem Muhammad,V Aravind,Asif Khan,Ali Naseer,Basil Hameed,Ansh Tandon,Aayan Afzal Khan,Junaid Siddique,Muhammad Jawadullah,Zahoor Khan","Saqlain Arshad,Adnan Mirza,I Liyanage,Mohammed Irshad,H Rathod,Uzair Amir,Jassim Khan,Muhammad Murad,Bukhar Illikkal,Muhammad Jabir,Bipin Kumar"
1398296,t20i,2023-09-20,"Bayuemas Oval, Kuala Lumpur",Malaysia,Papua New Guinea,Malaysia,bat,Papua New Guinea,"Syed Aziz,Zubaidi Zulkifle,Muhammad Amir,Ahmed Faiz,Virandeep Singh,C Smith,Ainool Hafizs,Khizar Hayat,S Vijay Unni,Syazrul Idrus,Rizwan Haider","TP Ura,A Vala,K Doriga,CJA Amini,L Siaka,H Hiri,R Hekure,A Nao,J Kariko,SI Kamea,N Vanua"
1397437,t20i,2023-09-22,"West End Park International Cricket Stadium, Doha",Bahrain,United Arab Emirates,Bahrain,bat,Bahrain,"Imran Ali Butt,Umer Imtiaz,Imran Anwar,Haider Butt,Junaid Aziz,Rizwan Butt,S Veerapathiran,Abdul Majid Abbasi,Ali Dawood,Ahmer Bin Nisar,Mohsin Zaki","A Sharma,Waseem Muhammad,V Aravind,Asif Khan,Basil Hameed,Ali Naseer,Nilansh Keswani,Mohammed Faraazuddin,Akif Raja,Zahoor Khan,Muhammad Jawadullah"
1397438,t20i,2023-09-22,"West End Park International Cricket Stadium, Doha",Oman,Kuwait,Oman,bat,Oman,"KH Prajapati,Naseem Khushi,Aqib Ilyas,Ayan Khan,Rafiullah,Mehran Khan,Mohammad Nadeem,Shoaib Khan,Shakeel Ahmed,Fayyaz Butt,Bilal Khan","Adnan Idrees,R Sandaruwan,CV Anto,Meet Bhavsar,Ali Zaheer,Usman Patel,MNM Aslam,Sayed Monib,Shiraz Khan,Yasin Patel,Shahrukh Quddus"
1399057,t20i,2023-09-22,Zhejiang University of Technology Cricket Field,Thailand,Sri Lanka,Sri Lanka,field,Sri Lanka,"S Khiaoto,N Koncharoenkai,N Chantam,N Chaiwai,R Kanoh,N Boochatham,C Sutthiruang,P Maya,S Tippoch,O Kamchomphu,T Putthawong","AC Jayangani,MAA Sanjeewani,H Madavi,RMVD Gunaratne,GWHM Perera,NND de Silva,WK Dilhari,I Ranaweera,BMSM Kumari,KDU Prabodhani,SIP Fernando"
1398298,t20i,2023-09-22,"Bayuemas Oval, Kuala Lumpur",Malaysia,Hong Kong,Malaysia,bat,Malaysia,"Syed Aziz,Zubaidi Zulkifle,Muhammad Amir,Ahmed Faiz,Virandeep Singh,Aslam Khan,Ainool Hafizs,S Muniandy,Khizar Hayat,S Vijay Unni,Rizwan Haider","Nizakat Khan,Muhammad Khan,Babar Hayat,S Mathur,Akbar Khan,Ehsan Khan,Hamed Khan,Anas Khan,A Shukla,Mohammad Ghazanfar,A Mehmood"
1397439,t20i,2023-09-23,"West End Park International Cricket Stadium, Doha",United Arab Emirates,Oman,United Arab Emirates,bat,Oman,"A Sharma,Waseem Muhammad,V Aravind,Asif Khan,Ansh Tandon,Basil Hameed,Ali Naseer,Aayan Afzal Khan,Junaid Siddique,Zahoor Khan,Muhammad Jawadullah","KH Prajapati,Naseem Khushi,Aqib Ilyas,Shoaib Khan,Ayan Khan,Mohammad Nadeem,Mehran Khan,Rafiullah,Shakeel Ahmed,Fayyaz Butt,Bilal Khan"
